genome	S_alg	k	d	M_alg	kmer_count	l	o	z	r	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	pref
yeast	pseudosimplitigsAC	19	3	ones	11479729	11606078	11494729	111349	8159	2998624	22912	3021536	3022692	yeast.S_pseudosimplitigsAC.k_19.d_3.M_ones
yeast	pseudosimplitigsAC	19	3	runs	11479729	11606078	11493491	112587	7556	2998624	21852	3020476	3021860	yeast.S_pseudosimplitigsAC.k_19.d_3.M_runs
yeast	pseudosimplitigsAC	19	3	zeros	11479729	11606078	11479729	126349	13152	2998624	35460	3034084	3030296	yeast.S_pseudosimplitigsAC.k_19.d_3.M_zeros
yeast	pseudosimplitigsAC	19	4	default	11479729	11596143	11479729	116414	13541	2997560	36676	3034236	3027820	yeast.S_pseudosimplitigsAC.k_19.d_4.M_default
yeast	pseudosimplitigsAC	19	4	ones	11479729	11596143	11495441	100702	7759	2997560	22088	3019648	3018820	yeast.S_pseudosimplitigsAC.k_19.d_4.M_ones
yeast	pseudosimplitigsAC	19	4	runs	11479729	11596143	11494743	101400	7369	2997560	21444	3019004	3018360	yeast.S_pseudosimplitigsAC.k_19.d_4.M_runs
yeast	pseudosimplitigsAC	19	4	zeros	11479729	11596143	11479729	116414	13579	2997560	36808	3034368	3028196	yeast.S_pseudosimplitigsAC.k_19.d_4.M_zeros
yeast	pseudosimplitigsAC	19	5	default	11479729	11591414	11479729	111685	13957	2995844	37904	3033748	3027448	yeast.S_pseudosimplitigsAC.k_19.d_5.M_default
yeast	pseudosimplitigsAC	19	5	ones	11479729	11591414	11496380	95034	7714	2995844	22200	3018044	3017096	yeast.S_pseudosimplitigsAC.k_19.d_5.M_ones
yeast	pseudosimplitigsAC	19	5	runs	11479729	11591414	11495958	95456	7443	2995844	21860	3017704	3016712	yeast.S_pseudosimplitigsAC.k_19.d_5.M_runs
yeast	pseudosimplitigsAC	19	5	zeros	11479729	11591414	11479729	111685	13979	2995844	37992	3033836	3027516	yeast.S_pseudosimplitigsAC.k_19.d_5.M_zeros
yeast	pseudosimplitigsAC	19	6	default	11479729	11587617	11479729	107888	14425	2994352	39480	3033832	3027372	yeast.S_pseudosimplitigsAC.k_19.d_6.M_default
yeast	pseudosimplitigsAC	19	6	ones	11479729	11587617	11498689	88928	7778	2994352	22904	3017256	3015940	yeast.S_pseudosimplitigsAC.k_19.d_6.M_ones
yeast	pseudosimplitigsAC	19	6	runs	11479729	11587617	11498264	89353	7494	2994352	22568	3016920	3015468	yeast.S_pseudosimplitigsAC.k_19.d_6.M_runs
yeast	pseudosimplitigsAC	19	6	zeros	11479729	11587617	11479729	107888	14444	2994352	39540	3033892	3027164	yeast.S_pseudosimplitigsAC.k_19.d_6.M_zeros
yeast	pseudosimplitigsAC	19	7	default	11479729	11590354	11479729	110625	15257	2995800	41956	3037756	3030936	yeast.S_pseudosimplitigsAC.k_19.d_7.M_default
yeast	pseudosimplitigsAC	19	7	ones	11479729	11590354	11499935	90419	8483	2995800	25164	3020964	3020524	yeast.S_pseudosimplitigsAC.k_19.d_7.M_ones
yeast	pseudosimplitigsAC	19	7	runs	11479729	11590354	11499538	90816	8213	2995800	24844	3020644	3019948	yeast.S_pseudosimplitigsAC.k_19.d_7.M_runs
yeast	pseudosimplitigsAC	19	7	zeros	11479729	11590354	11479729	110625	15278	2995800	42096	3037896	3031356	yeast.S_pseudosimplitigsAC.k_19.d_7.M_zeros
yeast	pseudosimplitigsAC	19	8	default	11479729	11596011	11479729	116282	16511	2996904	45104	3042008	3034436	yeast.S_pseudosimplitigsAC.k_19.d_8.M_default
yeast	pseudosimplitigsAC	19	8	ones	11479729	11596011	11501769	94242	9523	2996904	28324	3025228	3021336	yeast.S_pseudosimplitigsAC.k_19.d_8.M_ones
yeast	pseudosimplitigsAC	19	8	runs	11479729	11596011	11501366	94645	9243	2996904	27996	3024900	3020928	yeast.S_pseudosimplitigsAC.k_19.d_8.M_runs
yeast	pseudosimplitigsAC	19	8	zeros	11479729	11596011	11479729	116282	16539	2996904	45160	3042064	3034404	yeast.S_pseudosimplitigsAC.k_19.d_8.M_zeros
yeast	pseudosimplitigsAC	19	9	default	11479729	11611179	11479729	131450	18815	3000728	50068	3050796	3042980	yeast.S_pseudosimplitigsAC.k_19.d_9.M_default
yeast	pseudosimplitigsAC	19	9	ones	11479729	11611179	11503619	107560	11760	3000728	33404	3034132	3030264	yeast.S_pseudosimplitigsAC.k_19.d_9.M_ones
yeast	pseudosimplitigsAC	19	9	runs	11479729	11611179	11503064	108115	11414	3000728	33044	3033772	3029680	yeast.S_pseudosimplitigsAC.k_19.d_9.M_runs
yeast	pseudosimplitigsAC	19	9	zeros	11479729	11611179	11479729	131450	18841	3000728	50216	3050944	3043596	yeast.S_pseudosimplitigsAC.k_19.d_9.M_zeros
yeast	pseudosimplitigs	20	1	default	11494358	11666441	11494358	172083	9057	3005196	22336	3027532	3034092	yeast.S_pseudosimplitigs.k_20.d_1.M_default
yeast	pseudosimplitigs	20	1	ones	11494358	11666441	11506315	160126	9933	3005196	26608	3031804	3036712	yeast.S_pseudosimplitigs.k_20.d_1.M_ones
yeast	pseudosimplitigs	20	1	runs	11494358	11666441	11504233	162208	8945	3005196	25004	3030200	3035276	yeast.S_pseudosimplitigs.k_20.d_1.M_runs
yeast	pseudosimplitigs	20	1	zeros	11494358	11666441	11494358	172083	9774	3005196	24736	3029932	3035940	yeast.S_pseudosimplitigs.k_20.d_1.M_zeros
yeast	pseudosimplitigs	20	10	default	11494358	11616144	11494358	121786	14754	3000460	40244	3040704	3036972	yeast.S_pseudosimplitigs.k_20.d_10.M_default
yeast	pseudosimplitigs	20	10	ones	11494358	11616144	11514324	101820	9777	3000460	28924	3029384	3027612	yeast.S_pseudosimplitigs.k_20.d_10.M_ones
yeast	pseudosimplitigs	20	10	runs	11494358	11616144	11513993	102151	9571	3000460	28656	3029116	3027724	yeast.S_pseudosimplitigs.k_20.d_10.M_runs
yeast	pseudosimplitigs	20	10	zeros	11494358	11616144	11494358	121786	14791	3000460	40300	3040760	3036976	yeast.S_pseudosimplitigs.k_20.d_10.M_zeros
yeast	pseudosimplitigs	20	11	default	11494358	11639595	11494358	145237	17434	3005596	44276	3049872	3047600	yeast.S_pseudosimplitigs.k_20.d_11.M_default
yeast	pseudosimplitigs	20	11	ones	11494358	11639595	11516345	123250	12334	3005596	32904	3038500	3037740	yeast.S_pseudosimplitigs.k_20.d_11.M_ones
yeast	pseudosimplitigs	20	11	runs	11494358	11639595	11515966	123629	12091	3005596	32624	3038220	3038264	yeast.S_pseudosimplitigs.k_20.d_11.M_runs
yeast	pseudosimplitigs	20	11	zeros	11494358	11639595	11494358	145237	17455	3005596	44340	3049936	3047668	yeast.S_pseudosimplitigs.k_20.d_11.M_zeros
yeast	pseudosimplitigs	20	12	default	11494358	11666780	11494358	172422	20450	3010980	47744	3058724	3059876	yeast.S_pseudosimplitigs.k_20.d_12.M_default
yeast	pseudosimplitigs	20	12	ones	11494358	11666780	11517642	149138	15350	3010980	36444	3047424	3049684	yeast.S_pseudosimplitigs.k_20.d_12.M_ones
yeast	pseudosimplitigs	20	12	runs	11494358	11666780	11517125	149655	15038	3010980	36144	3047124	3049940	yeast.S_pseudosimplitigs.k_20.d_12.M_runs
yeast	pseudosimplitigs	20	12	zeros	11494358	11666780	11494358	172422	20560	3010980	48236	3059216	3059460	yeast.S_pseudosimplitigs.k_20.d_12.M_zeros
yeast	pseudosimplitigs	20	2	default	11494358	11625956	11494358	131598	9504	2998812	24976	3023788	3025356	yeast.S_pseudosimplitigs.k_20.d_2.M_default
yeast	pseudosimplitigs	20	2	ones	11494358	11625956	11504453	121503	7609	2998812	21268	3020080	3021780	yeast.S_pseudosimplitigs.k_20.d_2.M_ones
yeast	pseudosimplitigs	20	2	runs	11494358	11625956	11503305	122651	7075	2998812	20348	3019160	3021200	yeast.S_pseudosimplitigs.k_20.d_2.M_runs
yeast	pseudosimplitigs	20	2	zeros	11494358	11625956	11494358	131598	9715	2998812	25652	3024464	3026336	yeast.S_pseudosimplitigs.k_20.d_2.M_zeros
yeast	pseudosimplitigs	20	3	default	11494358	11609756	11494358	115398	9811	2995684	26300	3021984	3026588	yeast.S_pseudosimplitigs.k_20.d_3.M_default
yeast	pseudosimplitigs	20	3	ones	11494358	11609756	11504720	105036	6817	2995684	19528	3015212	3017008	yeast.S_pseudosimplitigs.k_20.d_3.M_ones
yeast	pseudosimplitigs	20	3	runs	11494358	11609756	11503928	105828	6424	2995684	18784	3014468	3016752	yeast.S_pseudosimplitigs.k_20.d_3.M_runs
yeast	pseudosimplitigs	20	3	zeros	11494358	11609756	11494358	115398	9882	2995684	26592	3022276	3023644	yeast.S_pseudosimplitigs.k_20.d_3.M_zeros
yeast	pseudosimplitigs	20	4	default	11494358	11601972	11494358	107614	10147	2994604	27408	3022012	3021988	yeast.S_pseudosimplitigs.k_20.d_4.M_default
yeast	pseudosimplitigs	20	4	ones	11494358	11601972	11505414	96558	6504	2994604	19040	3013644	3015688	yeast.S_pseudosimplitigs.k_20.d_4.M_ones
yeast	pseudosimplitigs	20	4	runs	11494358	11601972	11504952	97020	6254	2994604	18580	3013184	3014860	yeast.S_pseudosimplitigs.k_20.d_4.M_runs
yeast	pseudosimplitigs	20	4	zeros	11494358	11601972	11494358	107614	10174	2994604	27512	3022116	3023112	yeast.S_pseudosimplitigs.k_20.d_4.M_zeros
yeast	pseudosimplitigs	20	5	default	11494358	11595121	11494358	100763	10454	2993484	28424	3021908	3021392	yeast.S_pseudosimplitigs.k_20.d_5.M_default
yeast	pseudosimplitigs	20	5	ones	11494358	11595121	11507089	88032	6240	2993484	18668	3012152	3012392	yeast.S_pseudosimplitigs.k_20.d_5.M_ones
yeast	pseudosimplitigs	20	5	runs	11494358	11595121	11506757	88364	6044	2993484	18376	3011860	3012052	yeast.S_pseudosimplitigs.k_20.d_5.M_runs
yeast	pseudosimplitigs	20	5	zeros	11494358	11595121	11494358	100763	10474	2993484	28476	3021960	3020684	yeast.S_pseudosimplitigs.k_20.d_5.M_zeros
yeast	pseudosimplitigs	20	6	default	11494358	11592638	11494358	98280	10678	2992520	29440	3021960	3019564	yeast.S_pseudosimplitigs.k_20.d_6.M_default
yeast	pseudosimplitigs	20	6	ones	11494358	11592638	11508217	84421	6232	2992520	18900	3011420	3012300	yeast.S_pseudosimplitigs.k_20.d_6.M_ones
yeast	pseudosimplitigs	20	6	runs	11494358	11592638	11507962	84676	6071	2992520	18696	3011216	3012184	yeast.S_pseudosimplitigs.k_20.d_6.M_runs
yeast	pseudosimplitigs	20	6	zeros	11494358	11592638	11494358	98280	10696	2992520	29504	3022024	3020792	yeast.S_pseudosimplitigs.k_20.d_6.M_zeros
yeast	pseudosimplitigs	20	7	default	11494358	11592745	11494358	98387	11092	2992536	30664	3023200	3020720	yeast.S_pseudosimplitigs.k_20.d_7.M_default
yeast	pseudosimplitigs	20	7	ones	11494358	11592745	11509398	83347	6464	2992536	19764	3012300	3012400	yeast.S_pseudosimplitigs.k_20.d_7.M_ones
yeast	pseudosimplitigs	20	7	runs	11494358	11592745	11509166	83579	6305	2992536	19568	3012104	3011812	yeast.S_pseudosimplitigs.k_20.d_7.M_runs
yeast	pseudosimplitigs	20	7	zeros	11494358	11592745	11494358	98387	11100	2992536	30720	3023256	3021420	yeast.S_pseudosimplitigs.k_20.d_7.M_zeros
yeast	pseudosimplitigs	20	8	default	11494358	11593600	11494358	99242	11658	2991920	32584	3024504	3021968	yeast.S_pseudosimplitigs.k_20.d_8.M_default
yeast	pseudosimplitigs	20	8	ones	11494358	11593600	11511741	81859	6801	2991920	21144	3013064	3012568	yeast.S_pseudosimplitigs.k_20.d_8.M_ones
yeast	pseudosimplitigs	20	8	runs	11494358	11593600	11511474	82126	6626	2991920	20924	3012844	3012088	yeast.S_pseudosimplitigs.k_20.d_8.M_runs
yeast	pseudosimplitigs	20	8	zeros	11494358	11593600	11494358	99242	11690	2991920	32704	3024624	3022160	yeast.S_pseudosimplitigs.k_20.d_8.M_zeros
yeast	pseudosimplitigs	20	9	default	11494358	11600970	11494358	106612	12825	2994764	35864	3030628	3027876	yeast.S_pseudosimplitigs.k_20.d_9.M_default
yeast	pseudosimplitigs	20	9	ones	11494358	11600970	11512831	88139	7856	2994764	24340	3019104	3018220	yeast.S_pseudosimplitigs.k_20.d_9.M_ones
yeast	pseudosimplitigs	20	9	runs	11494358	11600970	11512521	88449	7662	2994764	24096	3018860	3017688	yeast.S_pseudosimplitigs.k_20.d_9.M_runs
yeast	pseudosimplitigs	20	9	zeros	11494358	11600970	11494358	106612	12846	2994764	35964	3030728	3027944	yeast.S_pseudosimplitigs.k_20.d_9.M_zeros
yeast	pseudosimplitigsAC	20	1	default	11494358	11666384	11494358	172026	9054	3007792	21704	3029496	3036476	yeast.S_pseudosimplitigsAC.k_20.d_1.M_default
yeast	pseudosimplitigsAC	20	1	ones	11494358	11666384	11506341	160043	9976	3007792	26296	3034088	3037032	yeast.S_pseudosimplitigsAC.k_20.d_1.M_ones
yeast	pseudosimplitigsAC	20	1	runs	11494358	11666384	11504113	162271	8946	3007792	24564	3032356	3036032	yeast.S_pseudosimplitigsAC.k_20.d_1.M_runs
yeast	pseudosimplitigsAC	20	1	zeros	11494358	11666384	11494358	172026	9806	3007792	24284	3032076	3037232	yeast.S_pseudosimplitigsAC.k_20.d_1.M_zeros
yeast	pseudosimplitigsAC	20	10	default	11494358	11612979	11494358	118621	14322	2999180	38804	3037984	3035396	yeast.S_pseudosimplitigsAC.k_20.d_10.M_default
yeast	pseudosimplitigsAC	20	10	ones	11494358	11612979	11513993	98986	9347	2999180	27732	3026912	3024756	yeast.S_pseudosimplitigsAC.k_20.d_10.M_ones
yeast	pseudosimplitigsAC	20	10	runs	11494358	11612979	11513646	99333	9137	2999180	27488	3026668	3024724	yeast.S_pseudosimplitigsAC.k_20.d_10.M_runs
yeast	pseudosimplitigsAC	20	10	zeros	11494358	11612979	11494358	118621	14353	2999180	38896	3038076	3035204	yeast.S_pseudosimplitigsAC.k_20.d_10.M_zeros
yeast	pseudosimplitigsAC	20	11	default	11494358	11638251	11494358	143893	17292	3004512	43628	3048140	3046820	yeast.S_pseudosimplitigsAC.k_20.d_11.M_default
yeast	pseudosimplitigsAC	20	11	ones	11494358	11638251	11515813	122438	12233	3004512	32468	3036980	3038508	yeast.S_pseudosimplitigsAC.k_20.d_11.M_ones
yeast	pseudosimplitigsAC	20	11	runs	11494358	11638251	11515474	122777	11999	3004512	32216	3036728	3036696	yeast.S_pseudosimplitigsAC.k_20.d_11.M_runs
yeast	pseudosimplitigsAC	20	11	zeros	11494358	11638251	11494358	143893	17335	3004512	43804	3048316	3047584	yeast.S_pseudosimplitigsAC.k_20.d_11.M_zeros
yeast	pseudosimplitigsAC	20	12	default	11494358	11667827	11494358	173469	20520	3012284	47172	3059456	3059392	yeast.S_pseudosimplitigsAC.k_20.d_12.M_default
yeast	pseudosimplitigsAC	20	12	ones	11494358	11667827	11517315	150512	15472	3012284	36092	3048376	3050576	yeast.S_pseudosimplitigsAC.k_20.d_12.M_ones
yeast	pseudosimplitigsAC	20	12	runs	11494358	11667827	11516717	151110	15120	3012284	35792	3048076	3049196	yeast.S_pseudosimplitigsAC.k_20.d_12.M_runs
yeast	pseudosimplitigsAC	20	12	zeros	11494358	11667827	11494358	173469	20605	3012284	47568	3059852	3060520	yeast.S_pseudosimplitigsAC.k_20.d_12.M_zeros
yeast	pseudosimplitigsAC	20	2	default	11494358	11625782	11494358	131424	9492	3000292	24376	3024668	3027192	yeast.S_pseudosimplitigsAC.k_20.d_2.M_default
yeast	pseudosimplitigsAC	20	2	ones	11494358	11625782	11504812	120970	7615	3000292	20924	3021216	3023192	yeast.S_pseudosimplitigsAC.k_20.d_2.M_ones
yeast	pseudosimplitigsAC	20	2	runs	11494358	11625782	11503618	122164	7043	3000292	19928	3020220	3022348	yeast.S_pseudosimplitigsAC.k_20.d_2.M_runs
yeast	pseudosimplitigsAC	20	2	zeros	11494358	11625782	11494358	131424	9736	3000292	25228	3025520	3027120	yeast.S_pseudosimplitigsAC.k_20.d_2.M_zeros
yeast	pseudosimplitigsAC	20	3	default	11494358	11609370	11494358	115012	9815	2996932	25856	3022788	3023128	yeast.S_pseudosimplitigsAC.k_20.d_3.M_default
yeast	pseudosimplitigsAC	20	3	ones	11494358	11609370	11504753	104617	6794	2996932	19100	3016032	3018208	yeast.S_pseudosimplitigsAC.k_20.d_3.M_ones
yeast	pseudosimplitigsAC	20	3	runs	11494358	11609370	11503935	105435	6410	2996932	18384	3015316	3017888	yeast.S_pseudosimplitigsAC.k_20.d_3.M_runs
yeast	pseudosimplitigsAC	20	3	zeros	11494358	11609370	11494358	115012	9892	2996932	26132	3023064	3023716	yeast.S_pseudosimplitigsAC.k_20.d_3.M_zeros
yeast	pseudosimplitigsAC	20	4	default	11494358	11601652	11494358	107294	10119	2995852	26880	3022732	3022144	yeast.S_pseudosimplitigsAC.k_20.d_4.M_default
yeast	pseudosimplitigsAC	20	4	ones	11494358	11601652	11505634	96018	6445	2995852	18636	3014488	3015484	yeast.S_pseudosimplitigsAC.k_20.d_4.M_ones
yeast	pseudosimplitigsAC	20	4	runs	11494358	11601652	11505083	96569	6194	2995852	18180	3014032	3015148	yeast.S_pseudosimplitigsAC.k_20.d_4.M_runs
yeast	pseudosimplitigsAC	20	4	zeros	11494358	11601652	11494358	107294	10146	2995852	27036	3022888	3022508	yeast.S_pseudosimplitigsAC.k_20.d_4.M_zeros
yeast	pseudosimplitigsAC	20	5	default	11494358	11594495	11494358	100137	10396	2994844	27776	3022620	3021072	yeast.S_pseudosimplitigsAC.k_20.d_5.M_default
yeast	pseudosimplitigsAC	20	5	ones	11494358	11594495	11507010	87485	6165	2994844	18192	3013036	3012912	yeast.S_pseudosimplitigsAC.k_20.d_5.M_ones
yeast	pseudosimplitigsAC	20	5	runs	11494358	11594495	11506697	87798	5985	2994844	17896	3012740	3012628	yeast.S_pseudosimplitigsAC.k_20.d_5.M_runs
yeast	pseudosimplitigsAC	20	5	zeros	11494358	11594495	11494358	100137	10419	2994844	27864	3022708	3020792	yeast.S_pseudosimplitigsAC.k_20.d_5.M_zeros
yeast	pseudosimplitigsAC	20	6	default	11494358	11592508	11494358	98150	10658	2993196	28924	3022120	3021548	yeast.S_pseudosimplitigsAC.k_20.d_6.M_default
yeast	pseudosimplitigsAC	20	6	ones	11494358	11592508	11508007	84501	6223	2993196	18656	3011852	3012016	yeast.S_pseudosimplitigsAC.k_20.d_6.M_ones
yeast	pseudosimplitigsAC	20	6	runs	11494358	11592508	11507757	84751	6068	2993196	18440	3011636	3011696	yeast.S_pseudosimplitigsAC.k_20.d_6.M_runs
yeast	pseudosimplitigsAC	20	6	zeros	11494358	11592508	11494358	98150	10665	2993196	28992	3022188	3020964	yeast.S_pseudosimplitigsAC.k_20.d_6.M_zeros
yeast	pseudosimplitigsAC	20	7	default	11494358	11592630	11494358	98272	11022	2993796	30028	3023824	3022692	yeast.S_pseudosimplitigsAC.k_20.d_7.M_default
yeast	pseudosimplitigsAC	20	7	ones	11494358	11592630	11509400	83230	6452	2993796	19468	3013264	3012704	yeast.S_pseudosimplitigsAC.k_20.d_7.M_ones
yeast	pseudosimplitigsAC	20	7	runs	11494358	11592630	11509125	83505	6279	2993796	19264	3013060	3012660	yeast.S_pseudosimplitigsAC.k_20.d_7.M_runs
yeast	pseudosimplitigsAC	20	7	zeros	11494358	11592630	11494358	98272	11035	2993796	30084	3023880	3021848	yeast.S_pseudosimplitigsAC.k_20.d_7.M_zeros
yeast	pseudosimplitigsAC	20	8	default	11494358	11593207	11494358	98849	11594	2994100	32056	3026156	3022536	yeast.S_pseudosimplitigsAC.k_20.d_8.M_default
yeast	pseudosimplitigsAC	20	8	ones	11494358	11593207	11511212	81995	6792	2994100	21040	3015140	3013264	yeast.S_pseudosimplitigsAC.k_20.d_8.M_ones
yeast	pseudosimplitigsAC	20	8	runs	11494358	11593207	11510941	82266	6632	2994100	20820	3014920	3013488	yeast.S_pseudosimplitigsAC.k_20.d_8.M_runs
yeast	pseudosimplitigsAC	20	8	zeros	11494358	11593207	11494358	98849	11602	2994100	32100	3026200	3022944	yeast.S_pseudosimplitigsAC.k_20.d_8.M_zeros
yeast	pseudosimplitigsAC	20	9	default	11494358	11600464	11494358	106106	12729	2995672	35268	3030940	3029384	yeast.S_pseudosimplitigsAC.k_20.d_9.M_default
yeast	pseudosimplitigsAC	20	9	ones	11494358	11600464	11512544	87920	7833	2995672	24036	3019708	3018656	yeast.S_pseudosimplitigsAC.k_20.d_9.M_ones
yeast	pseudosimplitigsAC	20	9	runs	11494358	11600464	11512214	88250	7645	2995672	23780	3019452	3018608	yeast.S_pseudosimplitigsAC.k_20.d_9.M_runs
yeast	pseudosimplitigsAC	20	9	zeros	11494358	11600464	11494358	106106	12741	2995672	35268	3030940	3028860	yeast.S_pseudosimplitigsAC.k_20.d_9.M_zeros
yeast	pseudosimplitigs	21	1	default	11505228	11650348	11505228	145120	7256	3001592	18180	3019772	3024820	yeast.S_pseudosimplitigs.k_21.d_1.M_default
yeast	pseudosimplitigs	21	1	ones	11505228	11650348	11513973	136375	7772	3001592	21332	3022924	3026168	yeast.S_pseudosimplitigs.k_21.d_1.M_ones
yeast	pseudosimplitigs	21	1	runs	11505228	11650348	11512754	137594	7198	3001592	20352	3021944	3025376	yeast.S_pseudosimplitigs.k_21.d_1.M_runs
yeast	pseudosimplitigs	21	1	zeros	11505228	11650348	11505228	145120	7680	3001592	19724	3021316	3025560	yeast.S_pseudosimplitigs.k_21.d_1.M_zeros
yeast	pseudosimplitigs	21	10	default	11505228	11606644	11505228	101416	10466	2995540	29976	3025516	3024056	yeast.S_pseudosimplitigs.k_21.d_10.M_default
yeast	pseudosimplitigs	21	10	ones	11505228	11606644	11521685	84959	6877	2995540	21908	3017448	3016204	yeast.S_pseudosimplitigs.k_21.d_10.M_ones
yeast	pseudosimplitigs	21	10	runs	11505228	11606644	11521468	85176	6746	2995540	21772	3017312	3015932	yeast.S_pseudosimplitigs.k_21.d_10.M_runs
yeast	pseudosimplitigs	21	10	zeros	11505228	11606644	11505228	101416	10486	2995540	30020	3025560	3024244	yeast.S_pseudosimplitigs.k_21.d_10.M_zeros
yeast	pseudosimplitigs	21	11	default	11505228	11621530	11505228	116302	12124	2998316	33704	3032020	3031788	yeast.S_pseudosimplitigs.k_21.d_11.M_default
yeast	pseudosimplitigs	21	11	ones	11505228	11621530	11523312	98218	8435	2998316	25772	3024088	3023460	yeast.S_pseudosimplitigs.k_21.d_11.M_ones
yeast	pseudosimplitigs	21	11	runs	11505228	11621530	11523076	98454	8302	2998316	25576	3023892	3023696	yeast.S_pseudosimplitigs.k_21.d_11.M_runs
yeast	pseudosimplitigs	21	11	zeros	11505228	11621530	11505228	116302	12152	2998316	33776	3032092	3031972	yeast.S_pseudosimplitigs.k_21.d_11.M_zeros
yeast	pseudosimplitigs	21	12	default	11505228	11645989	11505228	140761	14648	3003112	37820	3040932	3041940	yeast.S_pseudosimplitigs.k_21.d_12.M_default
yeast	pseudosimplitigs	21	12	ones	11505228	11645989	11524658	121331	10884	3003112	29720	3032832	3034880	yeast.S_pseudosimplitigs.k_21.d_12.M_ones
yeast	pseudosimplitigs	21	12	runs	11505228	11645989	11524366	121623	10702	3003112	29560	3032672	3034564	yeast.S_pseudosimplitigs.k_21.d_12.M_runs
yeast	pseudosimplitigs	21	12	zeros	11505228	11645989	11505228	140761	14761	3003112	38312	3041424	3043008	yeast.S_pseudosimplitigs.k_21.d_12.M_zeros
yeast	pseudosimplitigs	21	2	default	11505228	11627107	11505228	121879	7594	2996720	19952	3016672	3022940	yeast.S_pseudosimplitigs.k_21.d_2.M_default
yeast	pseudosimplitigs	21	2	ones	11505228	11627107	11512910	114197	6582	2996720	18684	3015404	3018836	yeast.S_pseudosimplitigs.k_21.d_2.M_ones
yeast	pseudosimplitigs	21	2	runs	11505228	11627107	11512131	114976	6236	2996720	18000	3014720	3017840	yeast.S_pseudosimplitigs.k_21.d_2.M_runs
yeast	pseudosimplitigs	21	2	zeros	11505228	11627107	11505228	121879	7737	2996720	20540	3017260	3020528	yeast.S_pseudosimplitigs.k_21.d_2.M_zeros
yeast	pseudosimplitigs	21	3	default	11505228	11615856	11505228	110628	7809	2995392	20952	3016344	3018688	yeast.S_pseudosimplitigs.k_21.d_3.M_default
yeast	pseudosimplitigs	21	3	ones	11505228	11615856	11512912	102944	6038	2995392	17524	3012916	3016384	yeast.S_pseudosimplitigs.k_21.d_3.M_ones
yeast	pseudosimplitigs	21	3	runs	11505228	11615856	11512465	103391	5830	2995392	17104	3012496	3015628	yeast.S_pseudosimplitigs.k_21.d_3.M_runs
yeast	pseudosimplitigs	21	3	zeros	11505228	11615856	11505228	110628	7857	2995392	21128	3016520	3018936	yeast.S_pseudosimplitigs.k_21.d_3.M_zeros
yeast	pseudosimplitigs	21	4	default	11505228	11606008	11505228	100780	8041	2993476	21992	3015468	3016536	yeast.S_pseudosimplitigs.k_21.d_4.M_default
yeast	pseudosimplitigs	21	4	ones	11505228	11606008	11514194	91814	5585	2993476	16624	3010100	3011088	yeast.S_pseudosimplitigs.k_21.d_4.M_ones
yeast	pseudosimplitigs	21	4	runs	11505228	11606008	11513910	92098	5437	2993476	16324	3009800	3010984	yeast.S_pseudosimplitigs.k_21.d_4.M_runs
yeast	pseudosimplitigs	21	4	zeros	11505228	11606008	11505228	100780	8064	2993476	22096	3015572	3017728	yeast.S_pseudosimplitigs.k_21.d_4.M_zeros
yeast	pseudosimplitigs	21	5	default	11505228	11601564	11505228	96336	8155	2993288	22376	3015664	3016432	yeast.S_pseudosimplitigs.k_21.d_5.M_default
yeast	pseudosimplitigs	21	5	ones	11505228	11601564	11514954	86610	5413	2993288	16300	3009588	3010660	yeast.S_pseudosimplitigs.k_21.d_5.M_ones
yeast	pseudosimplitigs	21	5	runs	11505228	11601564	11514765	86799	5302	2993288	16108	3009396	3010532	yeast.S_pseudosimplitigs.k_21.d_5.M_runs
yeast	pseudosimplitigs	21	5	zeros	11505228	11601564	11505228	96336	8173	2993288	22448	3015736	3016644	yeast.S_pseudosimplitigs.k_21.d_5.M_zeros
yeast	pseudosimplitigs	21	6	default	11505228	11599314	11505228	94086	8390	2992140	23136	3015276	3016180	yeast.S_pseudosimplitigs.k_21.d_6.M_default
yeast	pseudosimplitigs	21	6	ones	11505228	11599314	11516063	83251	5410	2992140	16516	3008656	3008984	yeast.S_pseudosimplitigs.k_21.d_6.M_ones
